TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2009,10,28,22,0,23XX FRANKLIN ST,Grandview-Woodland,495816.7698,5458809.308
Break and Enter Commercial,2018,1,7,0,0,23XX FRASER ST,Mount Pleasant,493521.7926,5456766.259
Break and Enter Commercial,2017,12,20,21,30,23XX FRASERVIEW DR,Victoria-Fraserview,495708.6392,5450988.389
Break and Enter Commercial,2018,2,16,22,3,23XX GALT ST,Kensington-Cedar Cottage,495752.7582,5454472.973
Break and Enter Commercial,2018,4,11,12,47,23XX GALT ST,Kensington-Cedar Cottage,495752.7582,5454472.973
Break and Enter Commercial,2018,8,14,8,51,23XX GALT ST,Kensington-Cedar Cottage,495752.7582,5454472.973
Break and Enter Commercial,2019,7,14,7,24,23XX GALT ST,Kensington-Cedar Cottage,495752.7582,5454472.973
Break and Enter Commercial,2009,8,25,16,0,23XX GLEN DR,Mount Pleasant,494078.5076,5456809.994
Break and Enter Commercial,2011,3,7,13,0,23XX GLEN DR,Mount Pleasant,494078.5076,5456809.994
Break and Enter Commercial,2017,10,15,22,30,23XX GLEN DR,Mount Pleasant,494078.5076,5456809.994
Break and Enter Commercial,2013,11,4,21,25,23XX GRANVILLE ST,Fairview,489917.9868,5456916.873
Break and Enter Commercial,2015,7,20,4,35,23XX GRANVILLE ST,Fairview,489918.2876,5456928.873
Break and Enter Commercial,2019,9,3,3,33,23XX GRANVILLE ST,Fairview,489918.3019,5456929.444
Break and Enter Commercial,2003,4,5,18,30,23XX GRANVILLE ST,Fairview,489918.3735,5456932.302
Break and Enter Commercial,2003,5,19,16,0,23XX GRANVILLE ST,Fairview,489918.3735,5456932.302
Break and Enter Commercial,2013,7,11,6,22,23XX GRANVILLE ST,Fairview,489918.4165,5456934.016
Break and Enter Commercial,2015,9,7,3,16,23XX GRANVILLE ST,Fairview,489918.4165,5456934.016
Break and Enter Commercial,2019,5,1,0,0,23XX GRANVILLE ST,Fairview,489918.6609,5456943.768
Break and Enter Commercial,2004,7,20,1,25,23XX GRANVILLE ST,Fairview,489919.0179,5456958.016
Break and Enter Commercial,2004,8,6,21,30,23XX GRANVILLE ST,Fairview,489919.0179,5456958.016
Break and Enter Commercial,2004,9,23,5,6,23XX GRANVILLE ST,Fairview,489919.0179,5456958.016
Break and Enter Commercial,2008,10,8,1,28,23XX GRANVILLE ST,Fairview,489919.0179,5456958.016
Break and Enter Commercial,2010,8,22,8,39,23XX GRANVILLE ST,Fairview,489919.0179,5456958.016
Break and Enter Commercial,2010,3,14,4,12,23XX GRANVILLE ST,Fairview,489926.8702,5456906.358
Break and Enter Commercial,2006,10,7,16,30,23XX GRANVILLE ST,Fairview,489926.9991,5456911.501
Break and Enter Commercial,2010,6,19,2,43,23XX GRANVILLE ST,Fairview,489926.9991,5456911.501
Break and Enter Commercial,2010,6,27,4,50,23XX GRANVILLE ST,Fairview,489926.9991,5456911.501
Break and Enter Commercial,2013,7,21,1,44,23XX GRANVILLE ST,Fairview,489926.9991,5456911.501
Break and Enter Commercial,2005,12,30,5,15,23XX GRANVILLE ST,Fairview,489927.2569,5456921.787
Break and Enter Commercial,2007,10,15,5,0,23XX GRANVILLE ST,Fairview,489927.2569,5456921.787
Break and Enter Commercial,2015,8,23,3,45,23XX GRANVILLE ST,Fairview,489927.2569,5456921.787
Break and Enter Commercial,2003,3,5,3,53,23XX GRANVILLE ST,Fairview,489928.0302,5456952.644
Break and Enter Commercial,2009,10,20,2,30,23XX GRANVILLE ST,Fairview,489928.0302,5456952.644
Break and Enter Commercial,2009,12,23,18,0,23XX GRANVILLE ST,Fairview,489928.0302,5456952.644
Break and Enter Commercial,2010,9,2,18,30,23XX GRANVILLE ST,Fairview,489928.0302,5456952.644
Break and Enter Commercial,2004,8,11,1,0,23XX GRANVILLE ST,Fairview,489928.1591,5456957.787
Break and Enter Commercial,2019,3,7,10,45,23XX HEATHER ST,Fairview,491286.6764,5456840.111
Break and Enter Commercial,2011,10,28,22,43,23XX KINGSWAY AVE,Renfrew-Collingwood,495769.1153,5454340.142
Break and Enter Commercial,2013,9,14,17,20,23XX KINGSWAY AVE,Renfrew-Collingwood,495769.1153,5454340.142
Break and Enter Commercial,2007,7,9,1,22,23XX KINGSWAY AVE,Renfrew-Collingwood,495784.9921,5454340.246
Break and Enter Commercial,2006,1,4,4,44,23XX KINGSWAY AVE,Renfrew-Collingwood,495787.3648,5454338.595
Break and Enter Commercial,2007,4,15,15,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495789.7376,5454336.945
Break and Enter Commercial,2003,6,11,1,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495813.9802,5454308.947
Break and Enter Commercial,2004,3,31,7,12,23XX KINGSWAY AVE,Renfrew-Collingwood,495813.9802,5454308.947
Break and Enter Commercial,2008,6,23,4,52,23XX KINGSWAY AVE,Renfrew-Collingwood,495813.9802,5454308.947
Break and Enter Commercial,2017,3,23,5,50,23XX KINGSWAY AVE,Renfrew-Collingwood,495821.1694,5454303.789
Break and Enter Commercial,2019,2,14,18,35,23XX KINGSWAY AVE,Renfrew-Collingwood,495829.4238,5454298.055
Break and Enter Commercial,2014,12,11,17,55,23XX KINGSWAY AVE,Renfrew-Collingwood,495843.2102,5454288.476
Break and Enter Commercial,2016,4,30,0,18,23XX KINGSWAY AVE,Renfrew-Collingwood,495843.2102,5454288.476
Break and Enter Commercial,2020,3,9,3,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495843.2102,5454288.476
Break and Enter Commercial,2008,8,12,3,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495880.1177,5454262.949
Break and Enter Commercial,2019,5,17,13,30,23XX KINGSWAY AVE,Renfrew-Collingwood,495893.3953,5454253.613
Break and Enter Commercial,2018,3,19,21,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495900.5076,5454248.67
Break and Enter Commercial,2014,6,6,8,56,23XX KINGSWAY AVE,Renfrew-Collingwood,495904.4591,5454245.925
Break and Enter Commercial,2004,11,4,0,1,23XX LAUREL ST,Fairview,490973.6875,5456873.539
Break and Enter Commercial,2012,3,16,17,0,23XX LAUREL ST,Fairview,490973.6875,5456873.539
Break and Enter Commercial,2015,6,6,4,59,23XX LAUREL ST,Fairview,490973.6875,5456873.539
Break and Enter Commercial,2007,6,22,23,5,23XX MAIN ST,Mount Pleasant,492646.5271,5456827.242
Break and Enter Commercial,2019,2,21,17,30,23XX MAIN ST,Mount Pleasant,492646.6276,5456831.063
Break and Enter Commercial,2019,12,10,7,0,23XX MAIN ST,Mount Pleasant,492646.6755,5456832.878
Break and Enter Commercial,2011,10,29,17,0,23XX MAIN ST,Mount Pleasant,492646.7106,5456834.194
Break and Enter Commercial,2003,2,3,0,5,23XX MAIN ST,Mount Pleasant,492647.0777,5456848.098
Break and Enter Commercial,2014,1,28,20,0,23XX MAIN ST,Mount Pleasant,492647.0777,5456848.098
Break and Enter Commercial,2007,9,8,6,10,23XX MAIN ST,Mount Pleasant,492647.2612,5456855.05
Break and Enter Commercial,2016,8,29,1,37,23XX MAIN ST,Mount Pleasant,492647.2612,5456855.05
Break and Enter Commercial,2012,6,19,0,0,23XX MAPLE ST,Kitsilano,489055.7037,5456914.795
Break and Enter Commercial,2015,10,18,14,47,23XX MAPLE ST,Kitsilano,489056.3934,5456955.16
Break and Enter Commercial,2019,5,5,5,0,23XX MAPLE ST,Kitsilano,489056.3934,5456955.16
Break and Enter Commercial,2017,2,14,19,0,23XX MCLEAN DR,Grandview-Woodland,494497.3652,5456766.592
Break and Enter Commercial,2003,10,15,18,0,23XX OAK ST,Fairview,490787.2603,5456922.418
Break and Enter Commercial,2005,4,23,1,0,23XX OAK ST,Fairview,490795.1807,5456862.928
Break and Enter Commercial,2005,10,20,17,30,23XX OAK ST,Fairview,490795.1807,5456862.928
Break and Enter Commercial,2009,12,18,18,0,23XX OAK ST,Fairview,490795.1807,5456862.928
Break and Enter Commercial,2015,4,14,0,37,23XX OAK ST,Fairview,490795.1807,5456862.928
Break and Enter Commercial,2009,12,18,18,0,23XX OAK ST,Fairview,490795.2854,5456868.011
Break and Enter Commercial,2016,2,16,17,0,23XX OAK ST,Fairview,490796.3675,5456920.535
Break and Enter Commercial,2018,3,19,3,0,23XX ONTARIO ST,Mount Pleasant,492368.3946,5456850.739
Break and Enter Commercial,2018,1,21,4,24,23XX ONTARIO ST,Mount Pleasant,492369.153,5456879.461
Break and Enter Commercial,2018,3,14,22,40,23XX OXFORD ST,Grandview-Woodland,495826.6911,5459213.727
Break and Enter Commercial,2019,1,31,22,54,23XX OXFORD ST,Grandview-Woodland,495826.6912,5459213.727
Break and Enter Commercial,2010,1,9,17,0,23XX OXFORD ST,Grandview-Woodland,495827.4534,5459213.717
Break and Enter Commercial,2014,5,4,22,16,23XX OXFORD ST,Grandview-Woodland,495827.4534,5459213.717
Break and Enter Commercial,2004,10,9,10,36,23XX QUAYSIDE CRT,Victoria-Fraserview,495766.6242,5450433.933
Break and Enter Commercial,2005,5,12,17,0,23XX QUAYSIDE CRT,Victoria-Fraserview,495766.6242,5450433.933
Break and Enter Commercial,2015,12,6,23,15,23XX QUAYSIDE CRT,Victoria-Fraserview,495774.9929,5450443.71
Break and Enter Commercial,2016,8,12,18,0,23XX QUEBEC ST,Mount Pleasant,492508.6413,5456854.671
Break and Enter Commercial,2016,11,13,13,10,23XX QUEBEC ST,Mount Pleasant,492508.6413,5456854.671
Break and Enter Commercial,2018,12,10,4,50,23XX QUEBEC ST,Mount Pleasant,492508.6413,5456854.671
Break and Enter Commercial,2010,6,5,0,0,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2010,7,27,17,0,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2010,11,21,22,23,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2012,12,31,4,0,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2013,2,6,9,33,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2014,4,9,12,0,23XX SCOTIA ST,Mount Pleasant,492799.3894,5456847.988
Break and Enter Commercial,2004,10,2,16,0,23XX SPRUCE ST,Fairview,490613.5056,5456894.326
Break and Enter Commercial,2013,12,19,3,30,23XX SPRUCE ST,Fairview,490613.5056,5456894.326
Break and Enter Commercial,2004,5,9,4,0,23XX SPRUCE ST,Fairview,490622.6778,5456895.869
Break and Enter Commercial,2013,11,23,6,20,23XX ST CATHERINES ST,Mount Pleasant,493804.9176,5456802.417
Break and Enter Commercial,2014,5,22,0,0,23XX ST CATHERINES ST,Mount Pleasant,493804.9176,5456802.417
Break and Enter Commercial,2015,9,21,6,56,23XX ST CATHERINES ST,Mount Pleasant,493804.9176,5456802.417
Break and Enter Commercial,2003,7,24,20,0,23XX TRINITY ST,Grandview-Woodland,495823.8786,5459616.01
Break and Enter Commercial,2018,3,13,14,43,23XX TRINITY ST,Grandview-Woodland,495823.8786,5459616.01
Break and Enter Commercial,2014,5,9,20,0,23XX TRINITY ST,Grandview-Woodland,495849.0607,5459624.536
Break and Enter Commercial,2017,9,16,22,30,23XX TRINITY ST,Grandview-Woodland,495849.0607,5459624.536
Break and Enter Commercial,2018,4,18,20,0,23XX TRINITY ST,Grandview-Woodland,495849.0607,5459624.536
Break and Enter Commercial,2019,11,22,23,14,23XX TRINITY ST,Grandview-Woodland,495849.0607,5459624.536
Break and Enter Commercial,2010,7,25,3,0,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.964
Break and Enter Commercial,2013,7,23,4,25,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.964
Break and Enter Commercial,2014,5,22,0,1,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.964
Break and Enter Commercial,2016,11,14,17,18,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.964
Break and Enter Commercial,2004,1,18,0,30,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.785
Break and Enter Commercial,2009,9,17,7,19,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.785
Break and Enter Commercial,2009,11,17,19,0,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.785
Break and Enter Commercial,2012,3,18,0,0,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.785
Break and Enter Commercial,2014,3,6,9,52,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.785
Break and Enter Commercial,2019,4,18,10,19,23XX TURNER ST,Grandview-Woodland,495803.6785,5458490.044
Break and Enter Commercial,2012,7,21,20,0,23XX VINE ST,Kitsilano,488537.2556,5456987.885
Break and Enter Commercial,2012,7,28,0,0,23XX VINE ST,Kitsilano,488537.334,5456993.002
Break and Enter Commercial,2015,1,8,3,45,23XX W 10TH AVE,Kitsilano,488497.7407,5456702.967
Break and Enter Commercial,2014,9,20,8,0,23XX W 15TH AVE,Kitsilano,488351.3709,5456181.264
Break and Enter Commercial,2019,12,23,1,0,23XX W 1ST AVE,Kitsilano,488461.893,5457576.446
Break and Enter Commercial,2012,8,18,0,5,23XX W 2ND AVE,Kitsilano,488406.3166,5457488.518
Break and Enter Commercial,2008,6,25,1,55,23XX W 2ND AVE,Kitsilano,488428.0267,5457478.795
Break and Enter Commercial,2008,7,7,1,55,23XX W 2ND AVE,Kitsilano,488428.0267,5457478.795
Break and Enter Commercial,2010,6,30,1,44,23XX W 2ND AVE,Kitsilano,488428.0267,5457478.795
Break and Enter Commercial,2016,11,9,4,22,23XX W 2ND AVE,Kitsilano,488436.632,5457487.714
Break and Enter Commercial,2015,1,18,4,57,23XX W 2ND AVE,Kitsilano,488437.6773,5457487.687
Break and Enter Commercial,2019,10,12,23,0,23XX W 2ND AVE,Kitsilano,488453.3576,5457487.271
Break and Enter Commercial,2015,9,30,17,30,23XX W 2ND AVE,Kitsilano,488503.5347,5457485.94
Break and Enter Commercial,2016,1,1,12,0,23XX W 2ND AVE,Kitsilano,488503.5347,5457485.94
Break and Enter Commercial,2011,7,5,2,51,23XX W 2ND AVE,Kitsilano,488522.1087,5457476.301
Break and Enter Commercial,2014,7,18,10,50,23XX W 2ND AVE,Kitsilano,488522.1087,5457476.301
Break and Enter Commercial,2015,1,10,18,0,23XX W 2ND AVE,Kitsilano,488522.1087,5457476.301
Break and Enter Commercial,2015,11,29,20,0,23XX W 2ND AVE,Kitsilano,488522.1087,5457476.301
Break and Enter Commercial,2016,8,15,3,0,23XX W 2ND AVE,Kitsilano,488522.1087,5457476.301
Break and Enter Commercial,2003,3,14,15,0,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2008,10,13,13,52,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2009,4,29,17,30,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2014,3,19,2,34,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2019,5,12,1,30,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2019,8,3,0,30,23XX W 39TH AVE,Arbutus Ridge,488310.0443,5453755.658
Break and Enter Commercial,2016,10,2,12,0,23XX W 3RD AVE,Kitsilano,488400.5136,5457381.004
Break and Enter Commercial,2016,12,18,1,0,23XX W 3RD AVE,Kitsilano,488434.2023,5457389.356
Break and Enter Commercial,2004,10,23,0,0,23XX W 3RD AVE,Kitsilano,488435.2487,5457389.331
Break and Enter Commercial,2015,3,5,20,0,23XX W 3RD AVE,Kitsilano,488435.2487,5457389.331
Break and Enter Commercial,2009,12,25,21,0,23XX W 3RD AVE,Kitsilano,488450.9394,5457388.962
Break and Enter Commercial,2014,9,6,9,50,23XX W 3RD AVE,Kitsilano,488482.3209,5457388.222
Break and Enter Commercial,2014,11,18,10,7,23XX W 3RD AVE,Kitsilano,488482.3209,5457388.222
Break and Enter Commercial,2019,10,26,20,30,23XX W 3RD AVE,Kitsilano,488483.3666,5457388.197
Break and Enter Commercial,2014,7,26,16,0,23XX W 40TH AVE,Arbutus Ridge,488381.6684,5453654.751
Break and Enter Commercial,2019,9,17,11,24,23XX W 40TH AVE,Arbutus Ridge,488381.6684,5453654.751
Break and Enter Commercial,2004,12,31,17,30,23XX W 41ST AVE,Arbutus Ridge,488283.2542,5453560.535
Break and Enter Commercial,2003,2,5,21,30,23XX W 41ST AVE,Arbutus Ridge,488295.0118,5453560.21
Break and Enter Commercial,2006,6,23,6,4,23XX W 41ST AVE,Arbutus Ridge,488295.0118,5453560.21
Break and Enter Commercial,2008,7,28,22,0,23XX W 41ST AVE,Arbutus Ridge,488295.0118,5453560.21
Break and Enter Commercial,2003,9,14,3,50,23XX W 41ST AVE,Kerrisdale,488300.8378,5453550.902
Break and Enter Commercial,2003,9,14,4,0,23XX W 41ST AVE,Kerrisdale,488300.8378,5453550.902
Break and Enter Commercial,2005,9,21,5,0,23XX W 41ST AVE,Kerrisdale,488306.4766,5453550.746
Break and Enter Commercial,2008,1,11,5,30,23XX W 41ST AVE,Kerrisdale,488306.4766,5453550.746
Break and Enter Commercial,2013,3,4,20,40,23XX W 41ST AVE,Kerrisdale,488306.4766,5453550.746
Break and Enter Commercial,2005,4,11,1,3,23XX W 41ST AVE,Kerrisdale,488327.1523,5453550.174
Break and Enter Commercial,2007,1,28,3,59,23XX W 41ST AVE,Arbutus Ridge,488342.042,5453558.91
Break and Enter Commercial,2009,10,1,19,16,23XX W 41ST AVE,Arbutus Ridge,488342.042,5453558.91
Break and Enter Commercial,2004,10,12,20,15,23XX W 41ST AVE,Arbutus Ridge,488347.9208,5453558.747
Break and Enter Commercial,2013,7,13,2,49,23XX W 41ST AVE,Arbutus Ridge,488347.9208,5453558.747
Break and Enter Commercial,2017,11,21,4,2,23XX W 41ST AVE,Arbutus Ridge,488349.7937,5453558.695
Break and Enter Commercial,2005,3,18,1,45,23XX W 41ST AVE,Arbutus Ridge,488349.8804,5453558.693
Break and Enter Commercial,2008,2,26,21,0,23XX W 41ST AVE,Arbutus Ridge,488349.8804,5453558.693
Break and Enter Commercial,2015,1,30,3,0,23XX W 41ST AVE,Arbutus Ridge,488362.1848,5453558.351
Break and Enter Commercial,2016,1,15,1,8,23XX W 41ST AVE,Arbutus Ridge,488362.1848,5453558.351
Break and Enter Commercial,2016,9,30,4,6,23XX W 41ST AVE,Arbutus Ridge,488362.1848,5453558.351
Break and Enter Commercial,2003,8,2,6,30,23XX W 4TH AVE,Kitsilano,488382.8954,5457283.785
Break and Enter Commercial,2006,7,30,5,30,23XX W 4TH AVE,Kitsilano,488382.8954,5457283.785
Break and Enter Commercial,2007,11,30,4,54,23XX W 4TH AVE,Kitsilano,488382.8954,5457283.785
Break and Enter Commercial,2006,3,15,22,40,23XX W 4TH AVE,Kitsilano,488386.0255,5457283.649
Break and Enter Commercial,2008,5,10,23,45,23XX W 4TH AVE,Kitsilano,488386.0255,5457283.649
Break and Enter Commercial,2008,5,10,18,30,23XX W 4TH AVE,Kitsilano,488395.4156,5457283.24
Break and Enter Commercial,2007,1,24,2,50,23XX W 4TH AVE,Kitsilano,488398.9433,5457292.239
Break and Enter Commercial,2015,6,14,5,56,23XX W 4TH AVE,Kitsilano,488398.9433,5457292.239
Break and Enter Commercial,2006,4,2,0,46,23XX W 4TH AVE,Kitsilano,488402.0733,5457292.103
Break and Enter Commercial,2008,6,26,8,55,23XX W 4TH AVE,Kitsilano,488402.0733,5457292.103
Break and Enter Commercial,2006,2,2,2,45,23XX W 4TH AVE,Kitsilano,488407.9359,5457282.695
Break and Enter Commercial,2012,9,12,3,36,23XX W 4TH AVE,Kitsilano,488420.4561,5457282.15
Break and Enter Commercial,2015,9,25,1,50,23XX W 4TH AVE,Kitsilano,488420.4561,5457282.15
Break and Enter Commercial,2017,5,17,22,0,23XX W 4TH AVE,Kitsilano,488438.4712,5457281.366
Break and Enter Commercial,2018,6,3,3,15,23XX W 4TH AVE,Kitsilano,488438.4712,5457281.366
Break and Enter Commercial,2009,5,14,4,30,23XX W 4TH AVE,Kitsilano,488439.2364,5457281.333
Break and Enter Commercial,2006,9,12,18,0,23XX W 4TH AVE,Kitsilano,488454.8867,5457280.652
Break and Enter Commercial,2004,7,13,14,30,23XX W 4TH AVE,Kitsilano,488458.0167,5457280.516
Break and Enter Commercial,2014,9,14,18,0,23XX W 4TH AVE,Kitsilano,488458.0167,5457280.516
Break and Enter Commercial,2003,3,29,3,54,23XX W 4TH AVE,Kitsilano,488461.1468,5457280.379
Break and Enter Commercial,2003,5,26,0,0,23XX W 4TH AVE,Kitsilano,488461.1468,5457280.379
Break and Enter Commercial,2019,4,1,11,36,23XX W 4TH AVE,Kitsilano,488461.3555,5457280.37
Break and Enter Commercial,2003,2,3,20,28,23XX W 4TH AVE,Kitsilano,488489.3173,5457279.153
Break and Enter Commercial,2005,10,20,5,37,23XX W 4TH AVE,Kitsilano,488489.3173,5457279.153
Break and Enter Commercial,2011,1,29,21,0,23XX W 4TH AVE,Kitsilano,488489.3173,5457279.153
Break and Enter Commercial,2004,4,9,1,0,23XX W 4TH AVE,Kitsilano,488492.4473,5457279.017
Break and Enter Commercial,2007,3,7,1,0,23XX W 4TH AVE,Kitsilano,488492.4473,5457279.017
Break and Enter Commercial,2017,3,20,22,15,23XX W 4TH AVE,Kitsilano,488497.3164,5457278.805
Break and Enter Commercial,2009,10,9,4,1,23XX W 5TH AVE,Kitsilano,488395.183,5457196.023
Break and Enter Commercial,2009,10,9,18,8,23XX W 5TH AVE,Kitsilano,488429.1343,5457194.981
Break and Enter Commercial,2011,12,19,18,0,23XX W 7TH AVE,Kitsilano,488487.17,5457005.254
Break and Enter Commercial,2005,7,13,17,30,23XX W 7TH AVE,Kitsilano,488518.2902,5457004.396
Break and Enter Commercial,2012,9,27,10,42,23XX W 8TH AVE,Kitsilano,488516.5149,5456902.279
Break and Enter Commercial,2013,11,25,12,0,23XX W 8TH AVE,Kitsilano,488516.5149,5456902.279
Break and Enter Commercial,2014,3,21,16,0,23XX W 8TH AVE,Kitsilano,488516.5149,5456902.279
Break and Enter Commercial,2004,9,11,4,10,23XX W BROADWAY AVE,Kitsilano,488382.5724,5456804.491
Break and Enter Commercial,2003,6,15,18,0,23XX W BROADWAY AVE,Kitsilano,488382.8266,5456813.631
Break and Enter Commercial,2020,1,2,19,0,23XX W BROADWAY AVE,Kitsilano,488414.2602,5456803.609
Break and Enter Commercial,2003,5,15,16,0,23XX W BROADWAY AVE,Kitsilano,488436.6959,5456812.133
Break and Enter Commercial,2013,4,2,1,13,23XX W BROADWAY AVE,Kitsilano,488439.6105,5456802.904
Break and Enter Commercial,2020,2,10,6,30,23XX W BROADWAY AVE,Kitsilano,488458.8774,5456811.516
Break and Enter Commercial,2016,9,23,21,34,23XX W BROADWAY AVE,Kitsilano,488509.3236,5456800.966
Break and Enter Commercial,2003,12,6,19,30,23XX W BROADWAY AVE,Kitsilano,488521.9987,5456800.613
Break and Enter Commercial,2005,3,8,5,0,23XX W BROADWAY AVE,Kitsilano,488521.9987,5456800.613
